image_name,group,candidate_count,top_status,top_confidence,top_amount_score,top_text,top_bbox,top_reason,top_raw_status,top_raw_confidence,top_raw_reason,top_source,top_flags,top_ocr_confidence,top_has_local_reason,top_readable_amount,top_downgraded,review_priority,preview_path,needs_review,top3_candidates_json
f_21.jpg,f,4,篡改,0.9977,2.2000,收预金额17.000.00元(人[币),"124,363,559,394",全局UI布局异常；局部字体风格异常,篡改,0.9977,全局UI布局异常；局部字体风格异常,line,money_regex|target_keyword|currency_hint|prominent,0.1140,yes,no,no,28.5883,/home/quyu/ai_detection_standalone/results/amount_batch_ptest_augcheck/review_previews/f_21.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9977"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9977"", ""raw_reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""收预金额17.000.00元(人[币)"", ""bbox"": ""124,363,559,394"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.1140"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|currency_hint|prominent"", ""review_priority"": ""28.5883"", ""has_local_reason"": ""yes"", ""readable_amount"": ""no"", ""downgraded"": ""no"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9977"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9977"", ""raw_reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""17.000.00元(人[币)"", ""bbox"": ""278,363,559,394"", ""amount_score"": ""1.7500"", ""ocr_confidence"": ""0.2239"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|compact_digits|prominent"", ""review_priority"": ""27.1383"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9977"", ""reason"": ""全局UI布局异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9977"", ""raw_reason"": ""全局UI布局异常"", ""text"": ""刖20251111.320:13"", ""bbox"": ""174,978,492,1009"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.4752"", ""source"": ""line"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.2383"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
f_54.jpg,f,4,篡改,0.9965,2.2000,收^金额55.8:36.00元(人氏币),"125,309,559,342",全局UI布局异常；局部字体风格异常,篡改,0.9965,全局UI布局异常；局部字体风格异常,line,money_regex|target_keyword|currency_hint|prominent,0.1155,yes,no,no,28.5826,/home/quyu/ai_detection_standalone/results/amount_batch_ptest_augcheck/review_previews/f_54.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9965"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9965"", ""raw_reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""收^金额55.8:36.00元(人氏币)"", ""bbox"": ""125,309,559,342"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.1155"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|currency_hint|prominent"", ""review_priority"": ""28.5826"", ""has_local_reason"": ""yes"", ""readable_amount"": ""no"", ""downgraded"": ""no"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9965"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9965"", ""raw_reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""55.8:36.00元(人氏币)"", ""bbox"": ""298,309,559,342"", ""amount_score"": ""1.7500"", ""ocr_confidence"": ""0.2239"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|compact_digits|prominent"", ""review_priority"": ""27.1326"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9965"", ""reason"": ""全局UI布局异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9965"", ""raw_reason"": ""全局UI布局异常"", ""text"": ""0.30.319015.31125292561905:52"", ""bbox"": ""297,822,655,848"", ""amount_score"": ""1.3500"", ""ocr_confidence"": ""0.2698"", ""source"": ""token"", ""flags"": ""money_regex|prominent"", ""review_priority"": ""26.0326"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
f_38.jpg,f,4,篡改,0.9904,2.2000,收^金额17.000.00元(人氏币),"125,309,559,342",全局UI布局异常,篡改,0.9904,全局UI布局异常,line,money_regex|target_keyword|currency_hint|prominent,0.0777,no,no,no,27.8520,/home/quyu/ai_detection_standalone/results/amount_batch_ptest_augcheck/review_previews/f_38.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9904"", ""reason"": ""全局UI布局异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9904"", ""raw_reason"": ""全局UI布局异常"", ""text"": ""收^金额17.000.00元(人氏币)"", ""bbox"": ""125,309,559,342"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.0777"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|currency_hint|prominent"", ""review_priority"": ""27.8520"", ""has_local_reason"": ""no"", ""readable_amount"": ""no"", ""downgraded"": ""no"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9904"", ""reason"": ""全局UI布局异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9904"", ""raw_reason"": ""全局UI布局异常"", ""text"": ""17.000.00元(人氏币)"", ""bbox"": ""298,309,559,342"", ""amount_score"": ""1.7500"", ""ocr_confidence"": ""0.1269"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|compact_digits|prominent"", ""review_priority"": ""27.4020"", ""has_local_reason"": ""no"", ""readable_amount"": ""no"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9904"", ""reason"": ""全局UI布局异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9904"", ""raw_reason"": ""全局UI布局异常"", ""text"": ""52.30)-滥{{!878"", ""bbox"": ""297,208,460,233"", ""amount_score"": ""1.2000"", ""ocr_confidence"": ""0.0001"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent|top_ui_penalty"", ""review_priority"": ""26.8520"", ""has_local_reason"": ""no"", ""readable_amount"": ""no"", ""downgraded"": ""no""}]"
c_64.jpg,c,4,篡改,0.9997,2.4000,交易金额11000.00元,"39,603,578,667",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,篡改,0.9997,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,line,money_regex|target_keyword|currency_hint|compact_digits|prominent,0.9931,yes,yes,no,27.7983,/home/quyu/ai_detection_standalone/results/amount_batch_ptest_augcheck/review_previews/c_64.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9997"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9997"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""交易金额11000.00元"", ""bbox"": ""39,603,578,667"", ""amount_score"": ""2.4000"", ""ocr_confidence"": ""0.9931"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|currency_hint|compact_digits|prominent"", ""review_priority"": ""27.7983"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9997"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9997"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""11000.00元"", ""bbox"": ""292,603,578,665"", ""amount_score"": ""1.7500"", ""ocr_confidence"": ""0.9989"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|compact_digits|prominent"", ""review_priority"": ""27.1483"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9997"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9997"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""49699.67元"", ""bbox"": ""291,860,578,920"", ""amount_score"": ""1.7500"", ""ocr_confidence"": ""0.8615"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|compact_digits|prominent"", ""review_priority"": ""27.1483"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
c_158.jpg,c,4,篡改,0.9991,2.4000,交易金额2775.00元,"107,1283,883,1381",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,篡改,0.9991,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,line,money_regex|target_keyword|currency_hint|compact_digits|prominent,0.9882,yes,yes,no,27.7957,/home/quyu/ai_detection_standalone/results/amount_batch_ptest_augcheck/review_previews/c_158.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9991"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9991"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""交易金额2775.00元"", ""bbox"": ""107,1283,883,1381"", ""amount_score"": ""2.4000"", ""ocr_confidence"": ""0.9882"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|currency_hint|compact_digits|prominent"", ""review_priority"": ""27.7957"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9991"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9991"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""2775.00元"", ""bbox"": ""498,1289,883,1378"", ""amount_score"": ""1.7500"", ""ocr_confidence"": ""0.9969"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|compact_digits|prominent"", ""review_priority"": ""27.1457"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9991"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9991"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""41203.67元"", ""bbox"": ""498,1670,926,1760"", ""amount_score"": ""1.7500"", ""ocr_confidence"": ""0.9912"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|compact_digits|prominent"", ""review_priority"": ""27.1457"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
c_173.jpg,c,4,篡改,0.9985,2.4000,交易金额2096.00元,"107,961,883,1062",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,篡改,0.9985,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,line,money_regex|target_keyword|currency_hint|compact_digits|prominent,0.9859,yes,yes,no,27.7927,/home/quyu/ai_detection_standalone/results/amount_batch_ptest_augcheck/review_previews/c_173.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9985"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9985"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""交易金额2096.00元"", ""bbox"": ""107,961,883,1062"", ""amount_score"": ""2.4000"", ""ocr_confidence"": ""0.9859"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|currency_hint|compact_digits|prominent"", ""review_priority"": ""27.7927"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9985"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9985"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""28347.32元"", ""bbox"": ""498,1351,928,1439"", ""amount_score"": ""1.7500"", ""ocr_confidence"": ""0.9987"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|compact_digits|prominent"", ""review_priority"": ""27.1427"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9985"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9985"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""2096.00元"", ""bbox"": ""498,968,883,1057"", ""amount_score"": ""1.7500"", ""ocr_confidence"": ""0.9969"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|compact_digits|prominent"", ""review_priority"": ""27.1427"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
c_162.jpg,c,4,篡改,0.9981,2.4000,交易金额5721.00元,"107,735,883,834",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,篡改,0.9981,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,line,money_regex|target_keyword|currency_hint|compact_digits|prominent,0.9854,yes,yes,no,27.7904,/home/quyu/ai_detection_standalone/results/amount_batch_ptest_augcheck/review_previews/c_162.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9981"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9981"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""交易金额5721.00元"", ""bbox"": ""107,735,883,834"", ""amount_score"": ""2.4000"", ""ocr_confidence"": ""0.9854"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|currency_hint|compact_digits|prominent"", ""review_priority"": ""27.7904"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9981"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9981"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""43978.67元"", ""bbox"": ""498,1125,926,1214"", ""amount_score"": ""1.7500"", ""ocr_confidence"": ""0.9990"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|compact_digits|prominent"", ""review_priority"": ""27.1404"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9981"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9981"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""5721.00元"", ""bbox"": ""498,744,883,831"", ""amount_score"": ""1.7500"", ""ocr_confidence"": ""0.9892"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|compact_digits|prominent"", ""review_priority"": ""27.1404"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
c_156.jpg,c,4,篡改,0.9978,2.4000,交易金额20500.00元,"107,822,928,922",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,篡改,0.9978,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,line,money_regex|target_keyword|currency_hint|compact_digits|prominent,0.9775,yes,yes,no,27.7892,/home/quyu/ai_detection_standalone/results/amount_batch_ptest_augcheck/review_previews/c_156.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9978"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9978"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""交易金额20500.00元"", ""bbox"": ""107,822,928,922"", ""amount_score"": ""2.4000"", ""ocr_confidence"": ""0.9775"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|currency_hint|compact_digits|prominent"", ""review_priority"": ""27.7892"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9978"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9978"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""20500.00元"", ""bbox"": ""498,828,928,919"", ""amount_score"": ""1.7500"", ""ocr_confidence"": ""0.9729"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|compact_digits|prominent"", ""review_priority"": ""27.1392"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9978"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9978"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""17458.19元"", ""bbox"": ""500,1211,926,1301"", ""amount_score"": ""1.7500"", ""ocr_confidence"": ""0.6642"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|compact_digits|prominent"", ""review_priority"": ""27.1392"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
g_13.jpg,g,4,篡改,0.9966,2.4000,"转账金额1,365.00元","133,1161,1066,1223",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,篡改,0.9966,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,line,money_regex|target_keyword|currency_hint|compact_digits|prominent,0.9906,yes,yes,no,27.7832,/home/quyu/ai_detection_standalone/results/amount_batch_ptest_augcheck/review_previews/g_13.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9966"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9966"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""转账金额1,365.00元"", ""bbox"": ""133,1161,1066,1223"", ""amount_score"": ""2.4000"", ""ocr_confidence"": ""0.9906"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|currency_hint|compact_digits|prominent"", ""review_priority"": ""27.7832"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9966"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9966"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""1,365.00元"", ""bbox"": ""837,1166,1066,1218"", ""amount_score"": ""1.7500"", ""ocr_confidence"": ""0.9986"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|compact_digits|prominent"", ""review_priority"": ""27.1332"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9966"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9966"", ""raw_reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""最低0.99元起购买36元微信立减金"", ""bbox"": ""167,2337,696,2386"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.8295"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|prominent"", ""review_priority"": ""26.9332"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
g_14.jpg,g,4,篡改,0.9966,2.4000,"转账金额1,365.00元","133,1161,1066,1223",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,篡改,0.9966,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,line,money_regex|target_keyword|currency_hint|compact_digits|prominent,0.9906,yes,yes,no,27.7832,/home/quyu/ai_detection_standalone/results/amount_batch_ptest_augcheck/review_previews/g_14.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9966"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9966"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""转账金额1,365.00元"", ""bbox"": ""133,1161,1066,1223"", ""amount_score"": ""2.4000"", ""ocr_confidence"": ""0.9906"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|currency_hint|compact_digits|prominent"", ""review_priority"": ""27.7832"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9966"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9966"", ""raw_reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""1,365.00元"", ""bbox"": ""837,1166,1066,1218"", ""amount_score"": ""1.7500"", ""ocr_confidence"": ""0.9986"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|compact_digits|prominent"", ""review_priority"": ""27.1332"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9966"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""raw_status"": ""篡改"", ""raw_confidence"": ""0.9966"", ""raw_reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""最低0.99元起购买36元微信立减金"", ""bbox"": ""167,2337,696,2386"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.8295"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|prominent"", ""review_priority"": ""26.9332"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""downgraded"": ""no""}]"
